skewer,alpha,step,t,dt,F_lya,F_inc,locIF,vIF_fd,vIF_fm,T_center,width_IF,nH_avg,nH_center,C_em
0000,-1.0,34026.0,59.31029,0.004338242,39205.26,8534.368,538.6260531432272,6763.766,1439.71,26766.62,3.905498e+23,6.162304e-05,5.462379e-05,0.3036562
0000,-1.0,34177.0,59.70242,0.003952916,39226.76,8527.259,541.5230071289698,7217.831,1526.375,27099.3,3.916611e+23,6.131709e-05,5.146449e-05,0.3047736
0000,-1.0,34329.0,60.09654,0.003853526,39224.28,8520.243,544.5042125729105,7426.037,1541.079,27157.78,3.931235e+23,6.096454e-05,5.092901e-05,0.3049942
0000,-1.0,34481.0,60.487,0.004023785,39207.11,8513.08,547.3622812702524,7123.058,1470.318,26894.82,3.97231e+23,6.069661e-05,5.33478e-05,0.3036106
0000,-1.0,34634.0,60.8806,0.004384911,39179.04,8506.704,550.0356448476996,6655.579,1351.802,26432.52,3.996916e+23,6.023576e-05,5.800451e-05,0.3007539
0000,-1.0,34790.0,61.27251,0.0006036445,39147.1,8504.927,552.4335709656516,5974.995,1231.127,25930.47,4.026128e+23,5.983473e-05,6.370258e-05,0.2992881
0000,-1.0,34959.0,61.66638,0.003085155,39113.39,8497.657,554.6662346079065,5565.066,1122.833,25455.17,4.039432e+23,5.948888e-05,6.981207e-05,0.2993947
0000,-1.0,35115.0,62.06208,0.004379725,39078.31,8492.198,556.7271548930657,5130.218,1035.765,25049.15,4.054757e+23,5.920726e-05,7.565405e-05,0.2978077
0000,-1.0,35287.0,62.45243,0.002936467,39044.32,8490.835,558.609850939727,4688.375,970.0616,24724.09,4.065332e+23,5.911883e-05,8.078297e-05,0.2956501
0000,-1.0,35449.0,62.84346,0.0007472984,39006.86,8491.886,560.3888528839925,4435.653,920.8344,24467.84,4.025087e+23,5.958185e-05,8.512613e-05,0.2959839
0000,-1.0,35619.0,63.23639,0.004375895,38965.99,8487.622,562.1257290991562,4326.162,883.7961,24269.39,3.957471e+23,6.052183e-05,8.866005e-05,0.2959765
0000,-1.0,35811.0,63.62992,0.001753192,38921.8,8488.3,563.788075178225,4136.689,859.633,24132.37,3.88284e+23,6.16935e-05,9.116682e-05,0.2969316
0000,-1.0,35995.0,64.02433,0.00354259,38869.67,8483.02,565.4374594944911,4108.965,844.8631,24046.94,3.828051e+23,6.261769e-05,9.270749e-05,0.2959176
0000,-1.0,36188.0,64.41585,0.00163598,38809.04,8479.739,567.0414776409598,3999.533,839.6177,24011.85,3.792069e+23,6.325149e-05,9.325221e-05,0.2964505
0000,-1.0,36373.0,64.80783,0.003854295,38734.4,8471.393,568.6649384316279,4046.978,842.4354,24023.59,3.756584e+23,6.362884e-05,9.284796e-05,0.296469
0000,-1.0,36564.0,65.20077,0.001450878,38644.72,8466.864,570.2916396629935,4051.13,853.9717,24080.98,3.766638e+23,6.369392e-05,9.154118e-05,0.2961405
0000,-1.0,36745.0,65.59449,0.002280294,38533.45,8459.293,571.9734283862617,4190.557,874.0438,24185.54,3.757769e+23,6.358137e-05,8.935299e-05,0.2965828
0000,-1.0,36911.0,65.98567,0.0008926837,38402.64,8453.681,573.6843810758255,4255.963,902.2093,24330.43,3.775073e+23,6.328345e-05,8.649796e-05,0.2960178
0000,-1.0,37078.0,66.37952,0.004054983,38252.18,8443.209,575.4860661049916,4492.909,938.4639,24517.12,3.823276e+23,6.288767e-05,8.30433e-05,0.2940776
0000,-1.0,37245.0,66.77162,0.001745359,38090.77,8439.242,577.342838626053,4623.187,982.0676,24733.23,3.854865e+23,6.233641e-05,7.930734e-05,0.2945937
0000,-1.0,37405.0,67.16705,0.003968571,37924.61,8431.332,579.3259883344144,4937.887,1031.192,24972.84,3.896748e+23,6.158628e-05,7.544609e-05,0.2943319
0000,-1.0,37557.0,67.55685,0.0004598398,37774.48,8429.469,581.3415424497725,5026.14,1081.333,25207.5,3.941243e+23,6.080001e-05,7.191967e-05,0.2943731
0000,-1.0,37731.0,67.95281,0.003665359,37647.55,8421.316,583.5255994815288,5436.515,1129.582,25432.02,3.990794e+23,6.005517e-05,6.876998e-05,0.2943661
0000,-1.0,37897.0,68.34241,0.001512356,37560.24,8418.729,585.7258587167853,5481.402,1170.597,25616.4,4.033669e+23,5.941523e-05,6.633099e-05,0.2940606
0000,-1.0,38068.0,68.73541,0.0009464359,37512.68,8415.14,588.0233311730408,5725.784,1204.258,25766.45,4.072444e+23,5.891776e-05,6.444213e-05,0.2932784
0000,-1.0,38253.0,69.12874,0.002263881,37500.77,8410.235,590.3953337653911,5904.053,1232.673,25892.98,4.08352e+23,5.866057e-05,6.2914e-05,0.2947905
0000,-1.0,38435.0,69.52206,0.004051594,37511.79,8405.129,592.8224238496441,6050.222,1261.376,26019.24,4.090231e+23,5.847763e-05,6.14391e-05,0.2944702
0000,-1.0,38635.0,69.91505,0.003745503,37528.62,8402.223,595.301360985095,6175.568,1297.204,26172.06,4.093176e+23,5.843382e-05,5.97144e-05,0.2952132
0000,-1.0,38836.0,70.30619,0.003929517,37532.68,8399.501,597.8677900194416,6392.376,1346.75,26377.97,4.093577e+23,5.83858e-05,5.748938e-05,0.296048
0000,-1.0,39238.0,71.09435,0.003867687,37450.17,8395.292,603.4381075826313,13880.62,1504.122,26998.63,4.114106e+23,5.805034e-05,5.142148e-05,0.2972254
0000,-1.0,39435.0,71.48571,0.00274456,37353.04,8394.528,606.4711600777719,7555.258,1605.963,27378.56,4.133444e+23,5.775556e-05,4.813981e-05,0.2973963
0000,-1.0,39615.0,71.87933,0.003996981,37218.78,8391.059,609.7310434219053,8119.889,1700.835,27722.29,4.153392e+23,5.739488e-05,4.542136e-05,0.2991222
0000,-1.0,39978.0,72.66351,0.001090426,36892.08,8389.161,616.4355152300705,16702.27,1735.268,27851.13,4.237074e+23,5.666965e-05,4.450484e-05,0.2938589
0000,-1.0,40150.0,73.05586,0.0007502675,36725.21,8387.376,619.6791963707055,8074.559,1655.64,27576.16,4.257734e+23,5.607471e-05,4.664782e-05,0.2930135
0000,-1.0,40496.0,73.84496,0.004407127,36475.72,8377.33,625.6286454957863,14823.2,1444.451,26802.27,4.352523e+23,5.509004e-05,5.344186e-05,0.2874361
0000,-1.0,40671.0,74.23573,0.004185059,36417.83,8374.549,628.2955281918348,6645.619,1366.012,26494.39,4.403191e+23,5.454624e-05,5.65067e-05,0.2859089
0000,-1.0,40846.0,74.62836,0.003846284,36405.44,8372.485,630.8651976668825,6402.413,1315.22,26287.86,4.45909e+23,5.392338e-05,5.868442e-05,0.284142
0000,-1.0,41020.0,75.01956,0.003308792,36428.14,8372.722,633.3700583279315,6235.58,1293.296,26194.46,4.498068e+23,5.305831e-05,5.968529e-05,0.2858952
0000,-1.0,41195.0,75.41455,0.002928556,36476.46,8372.641,635.897602073881,6295.259,1299.921,26218.6,4.56983e+23,5.234692e-05,5.937925e-05,0.2860906
0000,-1.0,41369.0,75.80526,0.002545375,36531.45,8372.596,638.4510693454304,6364.457,1335.986,26362.99,4.651674e+23,5.159612e-05,5.776898e-05,0.2870543
0000,-1.0,41546.0,76.19935,0.002779763,36580.71,8370.979,641.143875567077,6709.467,1403.482,26630.98,4.748046e+23,5.063313e-05,5.496775e-05,0.2869017
0000,-1.0,41724.0,76.59268,0.003386536,36612.8,8368.35,644.0116655865186,7138.629,1503.812,27017.26,4.834086e+23,4.960196e-05,5.126707e-05,0.2903176
0000,-1.0,41902.0,76.98647,0.004091707,36626.6,8363.376,647.1192482177576,7740.631,1634.376,27500.05,4.953785e+23,4.853932e-05,4.712287e-05,0.2901947
0000,-1.0,42098.0,77.37671,0.002724159,36620.08,8360.11,650.4471808165908,8290.539,1778.135,28005.13,5.057017e+23,4.748566e-05,4.327528e-05,0.2928366
0000,-1.0,42297.0,77.76947,0.002301006,36596.39,8355.071,654.0570317563179,8996.483,1900.279,28418.58,5.161871e+23,4.642425e-05,4.04527e-05,0.2939901
0000,-1.0,42502.0,78.16395,0.00335226,36558.74,8348.281,657.8418664938417,9425.147,1951.599,28592.65,5.253896e+23,4.559881e-05,3.935014e-05,0.294281
0000,-1.0,42725.0,78.55449,0.002688159,36511.5,8343.038,661.5489306545696,9239.409,1915.898,28482.91,5.32446e+23,4.500028e-05,4.006303e-05,0.2935384
0000,-1.0,42955.0,78.94724,0.000368795,36455.93,8339.413,665.1166558651985,8889.16,1827.713,28195.29,5.380178e+23,4.457136e-05,4.199021e-05,0.2924107
0000,-1.0,43205.0,79.33998,0.0003449526,36392.55,8333.732,668.5191186001284,8476.309,1729.051,27863.35,5.427523e+23,4.421331e-05,4.437067e-05,0.2894802
0000,-1.0,43475.0,79.73405,0.002131077,36318.55,8327.0,671.7790019442637,8117.627,1644.523,27569.73,5.44946e+23,4.38757e-05,4.662685e-05,0.2901991
0000,-1.0,43742.0,80.12572,0.0009407058,36233.03,8323.398,674.8639014906021,7688.112,1582.868,27347.57,5.494058e+23,4.361714e-05,4.84321e-05,0.2881771
0000,-1.0,44003.0,80.51815,0.002545882,36127.74,8318.582,677.8872326636429,7527.949,1538.965,27186.28,5.523527e+23,4.327186e-05,4.979225e-05,0.2868552
0000,-1.0,44004.0,80.5207,0.002673369,36126.95,8318.435,677.9066753078423,50.60534,1538.701,27185.37,5.524385e+23,4.327186e-05,4.979996e-05,0.2868471
0000,-1.0,44245.0,80.91113,0.001104586,35999.51,8317.894,680.8230719377843,7266.187,1509.176,27071.78,5.562711e+23,4.293824e-05,5.077596e-05,0.2866796
0000,-1.0,44677.0,81.69676,0.001907454,35662.37,8313.71,686.5910563836678,14365.25,1470.946,26921.0,5.661481e+23,4.220754e-05,5.20761e-05,0.2830556
0000,-1.0,44876.0,82.09005,0.001621302,35458.02,8311.005,689.426441996111,7066.499,1459.473,26874.09,5.676524e+23,4.200802e-05,5.247039e-05,0.2828601
0000,-1.0,45075.0,82.48295,0.001391829,35241.62,8306.92,692.2488658457551,7024.095,1453.975,26850.93,5.701962e+23,4.189885e-05,5.26439e-05,0.2797856
0000,-1.0,45277.0,82.87592,0.001597437,35025.61,8301.809,695.068049254698,7030.887,1456.358,26858.93,5.697223e+23,4.183427e-05,5.252499e-05,0.2798707
0000,-1.0,45485.0,83.26948,0.003246833,34827.64,8294.783,697.9228775113424,7111.386,1468.373,26905.46,5.713885e+23,4.175969e-05,5.204904e-05,0.2780355
0000,-1.0,45709.0,83.66186,0.002854042,34668.18,8289.698,700.7939079714852,7151.086,1491.889,26994.68,5.733918e+23,4.160477e-05,5.119316e-05,0.277158
0000,-1.0,45936.0,84.05332,0.003425257,34559.88,8283.943,703.7297472456248,7307.99,1527.737,27130.19,5.766224e+23,4.131853e-05,4.995121e-05,0.2776943
0000,-1.0,46162.0,84.44846,0.003496397,34508.88,8278.497,706.7757615035644,7592.732,1578.43,27318.71,5.8486e+23,4.085319e-05,4.830697e-05,0.2767998
0000,-1.0,46378.0,84.83898,0.001488379,34506.77,8275.58,709.8930654569031,7762.649,1646.672,27565.44,5.954921e+23,3.995843e-05,4.62781e-05,0.27845
0000,-1.0,46574.0,85.23203,0.0009781983,34534.31,8270.981,713.2080362929355,8258.445,1740.834,27898.02,6.160751e+23,3.869747e-05,4.373677e-05,0.2792929
0000,-1.0,46764.0,85.62516,0.00397205,34564.2,8263.128,716.7854828256641,8915.956,1872.463,28348.21,6.415716e+23,3.725099e-05,4.060565e-05,0.2804711
0000,-1.0,46962.0,86.01772,0.003210477,34569.83,8259.059,720.6480881399857,9615.37,2050.878,28926.67,6.617034e+23,3.598909e-05,3.703274e-05,0.2831169
0000,-1.0,47163.0,86.41271,0.003293845,34538.32,8253.697,724.9416720674017,10698.66,2271.547,29603.6,6.773303e+23,3.526495e-05,3.338873e-05,0.2838958
0000,-1.0,47384.0,86.80321,0.002281119,34471.36,8249.596,729.6046662346071,11615.79,2491.1,30240.31,6.855956e+23,3.482652e-05,3.040843e-05,0.2859133
0000,-1.0,47636.0,87.19714,0.002634583,34383.9,8244.188,734.7083603370065,12716.92,2679.745,30764.59,6.896933e+23,3.449872e-05,2.823132e-05,0.2875033
0000,-1.0,47960.0,87.59005,0.002303394,34301.82,8239.088,740.1263771872982,13497.69,2843.918,31205.34,6.93371e+23,3.426482e-05,2.657045e-05,0.2881195
0000,-1.0,48363.0,87.98087,0.0002725192,34245.7,8235.306,745.7258587167853,13946.42,2919.908,31408.18,6.979566e+23,3.403109e-05,2.586046e-05,0.2882168
0000,-1.0,48792.0,88.37353,0.0003730526,34222.45,8229.049,751.2410887880742,13734.85,2755.909,30992.71,7.051948e+23,3.369678e-05,2.739368e-05,0.2865697
0000,-1.0,49162.0,88.7671,0.00238129,34223.77,8220.635,756.2248865845759,12418.07,2431.115,30113.48,7.158167e+23,3.317744e-05,3.105561e-05,0.2835814
0000,-1.0,49462.0,89.16096,0.002266479,34225.3,8214.127,760.5767984445883,10841.7,2144.064,29271.64,7.27669e+23,3.259916e-05,3.521947e-05,0.2815368
0000,-1.0,49715.0,89.55276,0.003007079,34195.32,8207.753,764.4847699287111,9736.434,1954.368,28676.27,7.402642e+23,3.211395e-05,3.863258e-05,0.2794666
0000,-1.0,49961.0,89.94529,0.00201343,34104.1,8203.23,768.1464679196379,9121.381,1858.592,28360.69,7.50938e+23,3.167293e-05,4.061406e-05,0.2775522
0000,-1.0,50201.0,90.33767,0.0007633836,33931.85,8198.926,771.7368762151655,8945.235,1847.062,28320.32,7.605745e+23,3.128317e-05,4.084773e-05,0.2763484
0000,-1.0,50462.0,90.73016,0.002171612,33673.36,8193.549,775.4471808165908,9240.129,1919.245,28558.32,7.700759e+23,3.087726e-05,3.927613e-05,0.2746854
0000,-1.0,50463.0,90.73233,0.002297106,33671.63,8193.413,775.4698639014896,54.83565,1919.863,28560.41,7.701848e+23,3.087726e-05,3.926275e-05,0.2746792
0000,-1.0,50757.0,91.12312,0.001320151,33346.67,8192.913,779.3940375891125,9775.807,2075.65,29054.28,7.793776e+23,3.049332e-05,3.62947e-05,0.2738977
0000,-1.0,51082.0,91.51665,0.001280782,32982.72,8191.817,783.7167854828258,10767.4,2272.281,29648.71,7.88264e+23,3.012424e-05,3.312763e-05,0.2729863
0000,-1.0,51408.0,91.90961,0.001389691,32627.77,8188.606,788.282566429034,11374.19,2353.985,29886.93,7.963331e+23,2.97931e-05,3.195649e-05,0.2715578
0000,-1.0,51712.0,92.30252,0.002032041,32326.48,8182.623,792.7057679844456,11022.98,2218.357,29487.96,8.036188e+23,2.948739e-05,3.390094e-05,0.2685191
0000,-1.0,52275.0,93.08722,0.0006685191,31992.16,8168.178,800.3467271548943,19031.88,1838.027,28282.31,8.183788e+23,2.902359e-05,4.089581e-05,0.2617507
0000,-1.0,52556.0,93.4801,0.001211516,31945.47,8158.701,803.8042773817251,8614.825,1758.809,28013.46,8.237508e+23,2.880163e-05,4.269953e-05,0.2614376
0000,-1.0,52831.0,93.873,0.001241694,31934.47,8149.503,807.2391445236553,8554.204,1773.372,28064.21,8.283709e+23,2.86176e-05,4.229908e-05,0.2619954
0000,-1.0,53091.0,94.266,0.003326254,31915.83,8139.673,810.8813998703827,9074.42,1903.507,28503.14,8.322065e+23,2.848495e-05,3.934256e-05,0.2631155
0000,-1.0,53358.0,94.65816,0.001618193,31859.08,8136.719,814.9578742709018,10158.97,2209.13,29463.47,8.349709e+23,2.839033e-05,3.385262e-05,0.2656768
0000,-1.0,53610.0,95.05195,0.001999534,31752.59,8134.703,820.0453661697993,12673.81,2846.114,31238.14,8.369529e+23,2.835798e-05,2.621338e-05,0.2696183
0000,-1.0,53853.0,95.44391,0.001080949,31608.26,8133.502,826.8729747245616,17004.19,4015.251,33954.01,8.357853e+23,2.83571e-05,1.850484e-05,0.2772733
0000,-1.0,54088.0,95.83655,0.002956208,31448.61,8127.42,836.0823071937775,22945.06,5188.615,36220.0,8.340495e+23,2.83925e-05,1.425264e-05,0.285274
0000,-1.0,54315.0,96.23121,0.003611676,31302.77,8120.042,846.4711600777719,25881.84,5235.699,36312.28,8.31772e+23,2.850566e-05,1.410939e-05,0.2839774
0000,-1.0,54539.0,96.62285,0.003508798,31195.85,8111.654,855.5865197666881,22704.88,4173.222,34307.07,8.266678e+23,2.868411e-05,1.774706e-05,0.2746708
0000,-0.5,1095.0,0.3929384,0.0004515867,421.5894,0.0,0.061568373299451196,-767.1663,0.0,20009.38,7.925911e+22,5.486508e-05,3.380518e-05,0.1317195
0000,-0.5,1820.0,0.7857364,0.001117638,4474.989,0.0,3.9792611795201083,8249.041,0.0,26601.36,1.040965e+23,6.048157e-05,3.817255e-05,0.1982017
0000,-0.5,2316.0,1.178799,0.001416888,11013.32,0.0,7.274789371354927,8203.015,0.0,29249.2,1.243964e+23,6.217441e-05,4.291955e-05,0.2328716
0000,-0.5,2709.0,1.571294,0.0004763349,17196.94,10292.98,10.281918340893753,7496.411,1960.538,29768.48,1.434828e+23,6.200784e-05,4.829393e-05,0.2579583
0000,-0.5,3043.0,1.963908,0.0002065545,21966.17,10090.48,13.075178224238698,6955.95,1715.958,29371.68,1.621956e+23,6.109044e-05,5.41363e-05,0.2795548
0000,-0.5,3365.0,2.358573,0.00222557,25347.5,9957.815,15.683732987687108,6500.051,1526.674,28681.98,1.80895e+23,5.986265e-05,6.008649e-05,0.2943594
0000,-0.5,3670.0,2.751709,0.002358845,27620.82,9865.111,18.08813998703772,5989.028,1385.856,27990.8,1.997795e+23,5.843187e-05,6.560667e-05,0.3033391
0000,-0.5,3963.0,3.144484,0.00253418,29155.84,9792.413,20.346727154892505,5624.043,1282.481,27396.38,2.201704e+23,5.655901e-05,7.039682e-05,0.3068797
0000,-0.5,4261.0,3.535695,0.001010909,30190.09,9734.951,22.482177576150207,5317.792,1210.129,26929.18,2.42758e+23,5.427287e-05,7.418595e-05,0.3072451
0000,-0.5,4545.0,3.92906,0.002167042,30902.1,9682.418,24.5690213869093,5205.323,1161.366,26579.23,2.665691e+23,5.191779e-05,7.689626e-05,0.304837
0000,-0.5,4833.0,4.320602,0.001135016,31378.84,9639.633,26.59753726506824,5050.662,1134.137,26345.07,2.890087e+23,5.014503e-05,7.840166e-05,0.3015051
0000,-0.5,5129.0,4.714898,0.001878738,31700.36,9599.444,28.642255346727325,5089.301,1124.864,26211.78,3.106802e+23,4.880051e-05,7.872087e-05,0.2979351
0000,-0.5,5441.0,5.107764,0.001988278,31905.05,9564.913,30.69669475048613,5121.563,1132.842,26173.94,3.326253e+23,4.741489e-05,7.788321e-05,0.2925003
0000,-0.5,5773.0,5.500363,0.001800703,32022.67,9534.749,32.793259883343126,5225.146,1156.568,26220.81,3.566833e+23,4.58629e-05,7.603885e-05,0.2866991
0000,-0.5,6103.0,5.893006,0.001750777,32067.04,9508.099,34.96435515230041,5407.03,1195.387,26343.93,3.826546e+23,4.435261e-05,7.335443e-05,0.2814359
0000,-0.5,6420.0,6.284399,0.0006321521,32042.24,9486.236,37.2197018794559,5618.069,1248.29,26532.2,4.068818e+23,4.308758e-05,7.00717e-05,0.2752758
0000,-0.5,6733.0,6.67743,0.001993205,31946.89,9463.518,39.62086843810721,5978.377,1313.956,26776.1,4.283459e+23,4.23021e-05,6.639578e-05,0.2694485
0000,-0.5,7051.0,7.069959,0.00109942,31783.43,9446.926,42.148412184056724,6301.783,1389.724,27055.78,4.478356e+23,4.168814e-05,6.264991e-05,0.2625263
0000,-0.5,7052.0,7.071058,0.00117862,31782.85,9446.762,42.158133506156446,19.7736,1389.947,27056.67,4.478938e+23,4.168814e-05,6.263869e-05,0.2625301
0000,-0.5,7383.0,7.46462,0.002545494,31559.07,9428.994,44.863901490602075,6738.429,1472.106,27356.55,4.676294e+23,4.117584e-05,5.901533e-05,0.256272
0000,-0.5,7749.0,7.856166,0.001544835,31301.51,9416.724,47.70576798444563,7084.845,1556.033,27653.52,4.890118e+23,4.046192e-05,5.57439e-05,0.2489515
0000,-0.5,8098.0,8.249052,0.002180489,31032.86,9403.778,50.73233959818572,7540.638,1639.428,27941.45,5.121892e+23,3.971018e-05,5.282078e-05,0.2423732
0000,-0.5,8419.0,8.641046,0.002590124,30779.76,9392.558,53.92093324692178,7936.432,1722.349,28220.0,5.34128e+23,3.906278e-05,5.020383e-05,0.2358231
0000,-0.5,8420.0,8.643636,0.002685844,30778.09,9392.348,53.94037589112122,56.15849,1722.903,28221.92,5.342702e+23,3.906278e-05,5.018646e-05,0.2358232
0000,-0.5,8724.0,9.034097,0.0007026299,30551.35,9385.632,57.261827608554086,8268.965,1811.818,28512.4,5.536819e+23,3.867091e-05,4.767521e-05,0.2303655
0000,-0.5,9020.0,9.426571,0.0009649168,30337.75,9376.561,60.81659105638391,8857.831,1922.397,28869.63,5.714904e+23,3.838644e-05,4.487278e-05,0.2248291
0000,-0.5,9021.0,9.427536,0.001039194,30337.2,9376.428,60.826312378483635,24.06622,1922.711,28870.71,5.715355e+23,3.838644e-05,4.486476e-05,0.2248296
0000,-0.5,9323.0,9.821541,0.002617721,30120.13,9365.838,64.67595593000624,9584.866,2079.088,29363.9,5.881584e+23,3.81916e-05,4.142168e-05,0.2193643
0000,-0.5,9659.0,10.21278,0.001448712,29881.04,9367.032,68.85288399222372,10406.89,2307.038,30043.07,5.398698e+23,3.663171e-05,3.730513e-05,0.2505845
0000,-0.5,9991.0,10.60521,0.0006115673,29641.8,9362.192,73.55476344782983,11716.2,2602.949,30873.83,5.470824e+23,3.617901e-05,3.301421e-05,0.2516583
0000,-0.5,10298.0,10.9977,0.0002865867,29417.53,9356.005,78.82047958522344,13113.4,2868.678,31570.81,5.54921e+23,3.598937e-05,2.990951e-05,0.2496761
0000,-0.5,10596.0,11.39051,0.0005680539,29234.81,9349.494,84.42644199611095,13966.63,2960.608,31798.73,5.587993e+23,3.574117e-05,2.895165e-05,0.2489659
0000,-0.5,10875.0,11.78419,0.002155378,29111.2,9340.115,90.07777057679777,14078.49,2913.421,31676.47,5.635667e+23,3.573203e-05,2.939572e-05,0.2459026
0000,-0.5,11138.0,12.17613,0.001885018,29037.29,9334.052,95.58003888528765,13707.79,2864.218,31545.41,5.649216e+23,3.554888e-05,2.988625e-05,0.2464365
0000,-0.5,11383.0,12.56907,0.003236329,28986.77,9325.802,101.12443292287753,13810.9,2901.983,31638.19,5.655843e+23,3.559911e-05,2.946749e-05,0.2453328
0000,-0.5,11622.0,12.96216,0.003191991,28937.17,9319.806,106.89241736876284,14371.69,3096.946,32119.2,5.680037e+23,3.576032e-05,2.757655e-05,0.2448057
0000,-0.5,11837.0,13.35423,0.003617914,28881.9,9313.823,113.22423849643565,15768.56,3466.888,32983.85,5.67827e+23,3.583344e-05,2.458742e-05,0.2473029
0000,-0.5,11838.0,13.35784,0.003680308,28881.41,9313.668,113.2858068697351,154.8678,3470.733,32992.56,5.678898e+23,3.583344e-05,2.455945e-05,0.2473353
0000,-0.5,12046.0,13.7472,0.002323599,28842.68,9309.013,120.23007128969584,17297.66,3764.478,33633.71,5.674801e+23,3.578704e-05,2.260931e-05,0.2511451
0000,-0.5,12232.0,14.14061,0.001829082,28852.56,9301.148,127.38172391445187,17814.47,3626.024,33332.0,5.671197e+23,3.596797e-05,2.346375e-05,0.2490154
0000,-0.5,12403.0,14.53444,0.003783714,28941.36,9288.53,134.0116655865204,16523.9,3261.763,32505.09,5.646043e+23,3.607906e-05,2.608074e-05,0.247151
0000,-0.5,12567.0,14.9282,0.004110596,29122.03,9277.031,139.98379779649986,14874.2,2985.796,31834.55,5.622403e+23,3.622692e-05,2.848251e-05,0.2466276
0000,-0.5,12730.0,15.32219,0.004155687,29391.57,9265.7,145.6448476992864,14099.8,2913.781,31651.32,5.624384e+23,3.646096e-05,2.915789e-05,0.247049
0000,-0.5,12892.0,15.71442,0.004023637,29734.32,9256.836,151.4128321451717,14373.92,3088.598,32082.87,5.584623e+23,3.654814e-05,2.746503e-05,0.2532706
0000,-0.5,13053.0,16.10622,0.003655758,30138.97,9249.578,157.7316915100455,15735.92,3450.158,32929.71,5.573145e+23,3.680219e-05,2.453761e-05,0.2585128
0000,-0.5,13212.0,16.49771,0.002793193,30590.94,9241.671,164.58198314970832,17066.83,3619.915,33305.68,5.568105e+23,3.699554e-05,2.335353e-05,0.2628806
0000,-0.5,13368.0,16.88969,0.00160021,31072.93,9232.442,171.28645495787532,16705.03,3377.96,32760.14,5.548841e+23,3.710725e-05,2.502173e-05,0.2653764
0000,-0.5,13523.0,17.28205,0.0008374542,31562.14,9220.81,177.4011665586513,15230.94,3052.148,31984.46,5.539528e+23,3.720483e-05,2.768826e-05,0.2672571
0000,-0.5,13690.0,17.6748,0.001390751,32031.96,9206.583,182.99740764744092,13938.38,2803.473,31356.17,5.519602e+23,3.735026e-05,3.012299e-05,0.2682251
0000,-0.5,13860.0,18.0695,0.002973939,32457.88,9191.991,188.2372002592365,13050.6,2623.029,30876.83,5.490521e+23,3.750004e-05,3.216372e-05,0.271651
0000,-0.5,14025.0,18.46371,0.00400715,32817.99,9181.009,193.14646791963787,12229.26,2466.749,30440.6,5.472592e+23,3.76755e-05,3.417854e-05,0.2734624
